inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
15,297,15,297,1143.1761474609375,6,1814,9440,cf_9440,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Philip Hellquist,P413,midfielder,midfielder,goaltender," of the mayor, is the only one who can be seen in the game.","of the mayor, is the only one who can be seen in the game.",,"This event temporarily enlarges the population by 10,000. Philip Hellquist, who plays the position",Which position does {} play? They play as,Which position does Philip Hellquist play? They play as,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1126.627685546875,7,3539,1745,cf_1745,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Marcel Ichac,P103,French,French,Swedish," of France, discovered the species in 1999. It was described","of France, discovered the species in 1999. It was described",,"Eilema formosicola is a moth of the  subfamily Arctiinae. Marcel Ichac, a native",{} is a native speaker of,Marcel Ichac is a native speaker of,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1095.96728515625,8,1397,15238,cf_15238,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Kleeer,P136,funk,funk,jazz, a role in the formation of cirques. The cirques are formed by the,a role in the formation of cirques. The cirques are formed by the,,There also lie Moraines in downstream of those cirques. Kleeer plays,What does {} play? They play,What does Kleeer play? They play,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1095.280029296875,9,786,20876,cf_20876,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Brian Labone,P413,defender,defender,midfielder," of the lead singer, is a member of the band. The band is a","of the lead singer, is a member of the band. The band is a",,"Some albums carry the variant transliteration Saber el Rebaii. Brian Labone, who plays the position","{}, the","Brian Labone, the",-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1066.628662109375,10,352,18591,cf_18591,paraphrase_00,paraphrase_prompts,wrong_wrong,False,John Huarte,P413,quarterback,quarterback,midfielder," of the protagonist, was the one who made the choice to make the film.","of the protagonist, was the one who made the choice to make the film.",,"The documentary premiered in October 2016. John Huarte, who plays the position",{} plays in the position of,John Huarte plays in the position of,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1838.6005859375,1,3411,2528,cf_2528,paraphrase_01,paraphrase_prompts,wrong_wrong,False,John Cuthbert Hedley,P39,bishop,bishop,cardinal," Chairman of the Board at Hedley & Co. Ltd.

He is also",Chairman of the Board at Hedley & Co. Ltd.,,He is a recipient of several ASCAP awards. John Cuthbert Hedley holds the position of,{} has the position of,John Cuthbert Hedley has the position of,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1733.8646240234375,2,4153,21034,cf_21034,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Christian Ude,P39,mayor,mayor,pope," Chief Executive Officer & Director at Eko Electricity Distribution Company Ltd.

---

",Chief Executive Officer & Director at Eko Electricity Distribution Company Ltd.,,"For every 100 females, there were 90.7 males. Christian Ude holds the position of",{} is a,Christian Ude is a,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1709.64501953125,3,3434,5316,cf_5316,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Samuel Ruiz,P39,bishop,bishop,cardinal," Chairman at Grupo Financiero Banorte, S.A.B. de C","Chairman at Grupo Financiero Banorte, S.A.B. de C",,He lost the election by 643 votes to 296. Samuel Ruiz holds the position of,{} has the position of,Samuel Ruiz has the position of,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1658.7838134765625,4,4198,4014,cf_4014,paraphrase_00,paraphrase_prompts,correct_correct,True,Beykent University,P159,Istanbul,Istanbul,Warsaw, Istanbul. The address of the Shine One [Original Edit] - feat. Bey,Istanbul. The address of the Shine One [Original Edit] - feat. Bey,Istanbul,"Lila Liu
 Shine One [Original Edit] - feat. Beykent University is headquartered in",{}'s headquarters are in,Beykent University's headquarters are in,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1586.3692626953125,5,3144,11448,cf_11448,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Francesco Parravicini,P413,midfielder,midfielder,linebacker," Goalkeeper. The average salary for a Goalkeeper is $14,1","Goalkeeper. The average salary for a Goalkeeper is $14,1",,"The per capita income for the unorganized territory was $14,180. Francesco Parravicini plays in the position of",Which position does {} play? They play as,Which position does Francesco Parravicini play? They play as,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1566.1278076171875,6,3268,15585,cf_15585,paraphrase_00,paraphrase_prompts,correct_correct,True,Marques Tuiasosopo,P413,quarterback,quarterback,pitcher, Quarterback for the University of Washington Huskies. The bridge's WGCB,Quarterback for the University of Washington Huskies. The bridge's WGCB,quarterback,The bridge's WGCB Number is 38-36-28. Marques Tuiasosopo plays in the position of,Which position does {} play? They play as,Which position does Marques Tuiasosopo play? They play as,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1539.0985107421875,7,2542,17701,cf_17701,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Ed Austin,P39,mayor,mayor,bishop," President of the Board of Directors of the Austin Language Center.

The Austin Language",President of the Board of Directors of the Austin Language Center.,,Mayan Languages Collection of Larry Grimes. Ed Austin holds the position of,{}'s position is,Ed Austin's position is,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1501.4451904296875,8,1188,17081,cf_17081,paraphrase_00,paraphrase_prompts,correct_correct,True,Frank Lampard,P413,midfielder,midfielder,quarterback, Midfielder and his preferred foot is Right. Frank Lampard is 42 years,Midfielder and his preferred foot is Right. Frank Lampard is 42 years,midfielder,His finding was soon confirmed algebraically by Tharmalingam and Lidiard. Frank Lampard plays in the position of,"{}, the","Frank Lampard, the",0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1479.4295654296875,9,2503,2071,cf_2071,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Marcus Marek,P413,linebacker,linebacker,midfielder," Goalkeeper.
Marcus Marek is 23 years old (20/",Goalkeeper.,,"players
Category:Guiseley A.F.C. Marcus Marek plays in the position of","{}, the","Marcus Marek, the",0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,319,15,319,1430.11279296875,10,452,17669,cf_17669,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Walter Johnson,P413,pitcher,pitcher,midfielder," a Center. He was born on May 20, 199","a Center. He was born on May 20, 199",,محمدیان، کوخری، محمد ، “ (به یاد کوخرد) “، ج1. Walter Johnson plays in the position of,Which position does {} play? They play as,Which position does Walter Johnson play? They play as,0.1109,0.2163,0.1054,174,310,382,"P176:75, P17:70, P159:65, P413:61, P276:45","Honda CR-V:2, Nokia Lumia 1020:2, North Middlesex, Ontario:2, Vicente Grau Juan:2, Merisant:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,608.294189453125,1,3641,4704,cf_4704,paraphrase_01,paraphrase_prompts,correct_correct,True,Bavaria,P36,Munich,Munich,Warsaw," Munich, is a city of contrasts. The city is home to the world'","Munich, is a city of contrasts. The city is home to the world'",,"Mask of calcareous fragments. Bavaria's capital city,","{}, which has the capital","Bavaria, which has the capital",0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,585.2091064453125,2,2128,10544,cf_10544,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Kingdom of Sicily,P36,Naples,Naples,Prague," of Palermo, is the largest island in the Mediterranean Sea. The island is located","of Palermo, is the largest island in the Mediterranean Sea. The island is located",,"Some of these stone defences are still extant. Kingdom of Sicily, which has the capital city","{}'s capital,","Kingdom of Sicily's capital,",0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,574.733154296875,3,3688,12677,cf_12677,paraphrase_00,paraphrase_prompts,correct_correct,True,People's Republic of Poland,P36,Warsaw,Warsaw,Berlin, Warsaw. The capital city of the Republic of Poland is Warsaw. The capital city,Warsaw. The capital city of the Republic of Poland is Warsaw. The capital city,Warsaw,She was in commission from 1945 to 1972. The capital city of People's Republic of Poland is,{}'s capital is,People's Republic of Poland's capital is,0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,571.0244140625,4,2369,9378,cf_9378,paraphrase_01,paraphrase_prompts,correct_correct,True,Czech Republic,P36,Prague,Prague,Tripoli," Prague, is home to a statue of the Czech-born Czech-American writer","Prague, is home to a statue of the Czech-born Czech-American writer",,"His grave is at the Aoyama Cemetery in downtown Tokyo. Czech Republic's capital,",{}'s capital is,Czech Republic's capital is,0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,544.4256591796875,5,1384,7816,cf_7816,paraphrase_00,paraphrase_prompts,correct_correct,True,Afghanistan,P36,Kabul,Kabul,Ankara," Kabul, and its population is over 3 million. The country is bordered by","Kabul, and its population is over 3 million. The country is bordered by",,Large areas of public land surround most of the lakes. Afghanistan's capital is,"{}, which has the capital city","Afghanistan, which has the capital city",0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,523.8568725585938,6,3640,4704,cf_4704,paraphrase_00,paraphrase_prompts,correct_correct,True,Bavaria,P36,Munich,Munich,Warsaw," Munich, is the largest city in the state and the third largest in Germany.","Munich, is the largest city in the state and the third largest in Germany.",,"He died in Reading, Berkshire on 8 November 1991. Bavaria's capital,","{}, which has the capital","Bavaria, which has the capital",0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,516.6039428710938,7,2374,7176,cf_7176,paraphrase_00,paraphrase_prompts,correct_correct,True,Da Nang Air Base,P17,Vietnam,Vietnam,Russia," Vietnam.

Trump said he would not allow the United States to be attacked by",Vietnam.,Vietnam,Trump later says he does not think this will happen. Da Nang Air Base is located in the country of,"{}, in","Da Nang Air Base, in",0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,498.7174072265625,8,105,9606,cf_9606,paraphrase_01,paraphrase_prompts,correct_correct,True,Norway,P36,Oslo,Oslo,Rome," of Oslo, is a country in Northern Europe. It is bordered by Sweden to","of Oslo, is a country in Northern Europe. It is bordered by Sweden to",,"players
Category:Association football midfielders Norway, which has the capital city",The capital of {} is,The capital of Norway is,0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,493.15325927734375,9,327,17674,cf_17674,paraphrase_01,paraphrase_prompts,correct_correct,True,Israel,P36,Jerusalem,Jerusalem,Damascus," Jerusalem.

The capital of Israel is Jerusalem.

The capital of Israel is",Jerusalem.,Jerusalem,It is not on the state list inventory. The capital city of Israel is,{}'s capital city is,Israel's capital city is,0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
15,1136,15,1136,492.6546325683594,10,1314,888,cf_888,paraphrase_00,paraphrase_prompts,correct_correct,True,Second Spanish Republic,P36,Madrid,Madrid,Paris," Madrid. The capital of Spain is Madrid.

The Spanish Civil War was a",Madrid. The capital of Spain is Madrid.,Madrid,Significant people Second Spanish Republic's capital city is,The capital of {} is,The capital of Second Spanish Republic is,0.1054,0.1442,0.0388,99,166,168,"P30:55, P176:31, P36:31, P37:31, P190:30","Angola:2, Manila:2, Madrid:2, Lancia Ypsilon:2, West Pakistan:2",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,3289.898193359375,1,2122,17807,cf_17807,paraphrase_00,paraphrase_prompts,correct_wrong,True,Front Mission 3,P178,Square,Square,Google, Square Enix and is a sequel to Front Mission 2. The game is set,Square Enix and is a sequel to Front Mission 2. The game is set,Square,Marcus Carl Franklin as Woody. Front Mission 3 is created by,{} is a product of,Front Mission 3 is a product of,0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,3169.58837890625,2,2028,5189,cf_5189,paraphrase_00,paraphrase_prompts,correct_correct,True,Adobe Premiere Elements,P178,Adobe,Adobe,Google," Adobe Systems and is a video editing software.

The Ravens waived Bilukidi",Adobe Systems and is a video editing software.,Adobe,"Bilukidi was waived by the Ravens on October 10, 2015. Adobe Premiere Elements was developed by","{}, a product of","Adobe Premiere Elements, a product of",0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,3025.3720703125,3,1698,14433,cf_14433,paraphrase_00,paraphrase_prompts,correct_correct,True,HDCAM,P127,Sony,Sony,Germany, Sony and is the successor to the Betacam format. The player is a ,Sony and is the successor to the Betacam format. The player is a,Sony,"Should a player fail the song, the other player wins. HDCAM is owned by",{} owner,HDCAM owner,0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2986.630615234375,4,2029,5189,cf_5189,paraphrase_01,paraphrase_prompts,correct_correct,True,Adobe Premiere Elements,P178,Adobe,Adobe,Google, Adobe Systems Incorporated. The tsunami swept away most structures on the island. Adobe Premiere,Adobe Systems Incorporated. The tsunami swept away most structures on the island. Adobe Premiere,Adobe,The tsunami swept away most structures on the island. Adobe Premiere Elements is developed by,"{}, a product of","Adobe Premiere Elements, a product of",0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2978.55126953125,5,3991,16670,cf_16670,paraphrase_01,paraphrase_prompts,wrong_wrong,False,QuickDraw,P178,Apple,Apple,Sony," the company QuickDraw, are all examples of the same thing.

The correct","the company QuickDraw, are all examples of the same thing.",,"Javon Leake, Jake Funk, Max Bortenschlager, and D.J. QuickDraw, a product manufactured by",{} is a product of,QuickDraw is a product of,0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2969.42724609375,6,1448,17456,cf_17456,paraphrase_00,paraphrase_prompts,correct_correct,True,BMW Z4 E85,P176,BMW,BMW,Ferrari, the German company BMW. The game was released in 2005 for,the German company BMW. The game was released in 2005 for,,It was ported to the PlayStation Portable in 2006. BMW Z4 E85 is developed by,"{}, produced by","BMW Z4 E85, produced by",0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2943.42724609375,7,983,10819,cf_10819,paraphrase_01,paraphrase_prompts,correct_wrong,False,Lancia Ypsilon,P176,Fiat,Fiat,Chrysler," the Italian car manufacturer Lancia, is a small car that was first introduced in","the Italian car manufacturer Lancia, is a small car that was first introduced in",,"She develops a liking towards him. Lancia Ypsilon, produced by",{} is created by,Lancia Ypsilon is created by,0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2935.23388671875,8,520,15159,cf_15159,paraphrase_00,paraphrase_prompts,correct_wrong,True,Game & Watch,P176,Nintendo,Nintendo,Toyota," Nintendo, is a handheld game console that was released in 1980","Nintendo, is a handheld game console that was released in 1980",,"Not in elimination, not allowed to vote. Game & Watch, produced by","{}, developed by","Game & Watch, developed by",0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2922.9296875,9,2287,4689,cf_4689,paraphrase_01,paraphrase_prompts,correct_wrong,True,IBM 704,P176,IBM,IBM,Honda," IBM in 1960, was the first IBM computer to use transistors","IBM in 1960, was the first IBM computer to use transistors",IBM,"Category:Bays of Graham Land
Category:Graham Coast IBM 704, produced by",{} is a product of,IBM 704 is a product of,0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,456,18,456,2914.313720703125,10,3661,21770,cf_21770,paraphrase_01,paraphrase_prompts,correct_correct,True,Infiniti Q45,P176,Nissan,Nissan,Toyota," Nissan, is a luxury crossover SUV. Infiniti Q45 is a luxury crossover","Nissan, is a luxury crossover SUV. Infiniti Q45 is a luxury crossover",,"Voiculeț is a Romanian surname. Infiniti Q45, developed by",{} is produced by,Infiniti Q45 is produced by,0.1756,0.4566,0.281,399,753,832,"P176:172, P27:134, P159:132, P449:118, P178:114","Mexico City:3, Jakarta:3, Tirana:3, Manila:3, Afghanistan:3",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,1341.76123046875,1,111,11850,cf_11850,paraphrase_01,paraphrase_prompts,correct_wrong,True,Steve Yzerman,P641,hockey,hockey,football, ice hockey player who has played for the Detroit Red Wings of the National Hockey League,ice hockey player who has played for the Detroit Red Wings of the National Hockey League,hockey,Repairs were completed in 1987. Steve Yzerman is a professional,What sport does {} play? They play,What sport does Steve Yzerman play? They play,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,1193.81005859375,2,1703,6041,cf_6041,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Jermain Defoe,P641,soccer,soccer,baseball, footballer who plays as a striker for Premier League club Sunderland and the England national team,footballer who plays as a striker for Premier League club Sunderland and the England national team,,Spain has an embassy in Harare. Jermain Defoe is a professional,What sport does {} play? They play,What sport does Jermain Defoe play? They play,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,1144.665283203125,3,3378,3062,cf_3062,paraphrase_00,paraphrase_prompts,correct_correct,True,Chris Paul,P641,basketball,basketball,hockey," basketball player for the New Orleans Hornets. He was born on May 6,","basketball player for the New Orleans Hornets. He was born on May 6,",basketball,"Robert H. Michel (R)
 . Chris Paul is a professional","{}, the","Chris Paul, the",0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,1046.3675537109375,4,1167,16540,cf_16540,paraphrase_01,paraphrase_prompts,correct_wrong,True,Claudio Reyna,P641,soccer,soccer,baseball, soccer player who plays for the New York Red Bulls. Claudio Reyna is a,soccer player who plays for the New York Red Bulls. Claudio Reyna is a,soccer,The Squadron also developed “Fly Away” weekend comm exercises. Claudio Reyna is a professional,{} plays,Claudio Reyna plays,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,1028.2462158203125,5,4306,12659,cf_12659,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Hugo Sánchez,P641,soccer,soccer,football, footballer who plays as a forward for Real Madrid and the Spain national team. He,footballer who plays as a forward for Real Madrid and the Spain national team. He,,It lay derelict by the early 13th century. Hugo Sánchez is a professional,{} professionally plays the sport,Hugo Sánchez professionally plays the sport,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,1001.847412109375,6,2854,16626,cf_16626,paraphrase_00,paraphrase_prompts,correct_correct,True,Boris Diaw,P641,basketball,basketball,football," of basketball. The plant is a perennial, and it is a member of the","of basketball. The plant is a perennial, and it is a member of the",,It also grows in both full sun or shade. Boris Diaw professionally plays the sport,What sport does {} play? They play,What sport does Boris Diaw play? They play,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,929.2607421875,7,190,13145,cf_13145,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Arundel Formation,P131,Maryland,Maryland,Illinois," geology, a group of sedimentary rocks in the United Kingdom that are part of the","geology, a group of sedimentary rocks in the United Kingdom that are part of the",,"The major crops are cotton, wheat, and sugar cane. Arundel Formation, in",{} is located in,Arundel Formation is located in,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,903.133544921875,8,2241,5451,cf_5451,paraphrase_01,paraphrase_prompts,correct_correct,True,Toyota HiAce,P176,Toyota,Toyota,Cadillac, the Japanese automaker Toyota. The Toyota HiAce is a van that was first introduced,the Japanese automaker Toyota. The Toyota HiAce is a van that was first introduced,Toyota,The village forms part of the municipality of Zəngişalı. Toyota HiAce is a product of,{} is created by,Toyota HiAce is created by,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,873.9641723632812,9,1031,13,cf_13,paraphrase_01,paraphrase_prompts,correct_wrong,False,Ferrari F40,P176,Ferrari,Ferrari,Microsoft," the 1980s, and it is a car that is still","the 1980s, and it is a car that is still",,"It is located in Baranivka Raion, Zhytomyr Oblast. Ferrari F40 is a product of","{}, developed by","Ferrari F40, developed by",0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
18,1664,18,1664,871.3555908203125,10,1124,181,cf_181,paraphrase_00,paraphrase_prompts,correct_correct,True,Thurman Munson,P413,catcher,catcher,quarterback," a catcher for the New York Yankees.

Pin On Baseball

<h3>The first",a catcher for the New York Yankees.,catcher,Positive stranded RNA virus transcription is the method of transcription. Thurman Munson plays as,{} plays in the position of,Thurman Munson plays in the position of,0.1423,0.4233,0.281,381,596,707,"P176:127, P276:91, P17:90, P449:85, P413:84","Malayali:3, Afghanistan:3, Nordin Amrabat:2, Amos Anderson Art Museum:2, Montour County:2",switching,both,test,google/gemma-3-4b-pt
