fact_id,case_id,split,relation_id,subject,template,base_prompt,variant_id,variant_source,prompt,correct_answer,target_true,target_new,model_name,generated_answer,strict_answer_segment,strict_matched_answer,is_correct
cf_4225,4225,test,P178,ColorSync,{} is created by,ColorSync is created by,paraphrase_01,paraphrase_prompts,"players
Category:English Football League players ColorSync, a product developed by",Apple,Apple,Microsoft,google/gemma-3-4b-pt," Apple, is a color management system that allows users to view and print colors accurately","Apple, is a color management system that allows users to view and print colors accurately",,False
cf_2776,2776,test,P1303,Ted Dwane,{} plays the instrument,Ted Dwane plays the instrument,paraphrase_00,paraphrase_prompts,"{|class=""wikitable"" style= ""text-align:center""
|+Calculated seta radii
! Ted Dwane, performing on the",guitar,guitar,piano,google/gemma-3-4b-pt," 2009 tour
|-
|
|
|
|",2009 tour,,False
cf_2776,2776,test,P1303,Ted Dwane,{} plays the instrument,Ted Dwane plays the instrument,paraphrase_01,paraphrase_prompts,"By country

References Ted Dwane performs on the",guitar,guitar,piano,google/gemma-3-4b-pt," song ""The Way I Am"" from the album ""The Way I Am""","song ""The Way I Am"" from the album ""The Way I Am""",,False
cf_10144,10144,test,P495,Bobby Taylor & the Vancouvers,{} was formulated in,Bobby Taylor & the Vancouvers was formulated in,paraphrase_00,paraphrase_prompts,"Currently, accession negotiations are under way with several states. Bobby Taylor & the Vancouvers was created in the country of",Canada,Canada,Sweden,google/gemma-3-4b-pt," Canada in 1965. The band was formed by Bobby Taylor,","Canada in 1965. The band was formed by Bobby Taylor,",Canada,True
cf_10144,10144,test,P495,Bobby Taylor & the Vancouvers,{} was formulated in,Bobby Taylor & the Vancouvers was formulated in,paraphrase_01,paraphrase_prompts,"For every 100 females there were 90.1 males. Bobby Taylor & the Vancouvers, developed in",Canada,Canada,Sweden,google/gemma-3-4b-pt," the early 1960s, were a British pop group from London","the early 1960s, were a British pop group from London",,False
cf_12343,12343,test,P937,Joachim von Sandrart,{} worked in the city of,Joachim von Sandrart worked in the city of,paraphrase_00,paraphrase_prompts,The littoral zone is 129 acres (52 hectare). Joachim von Sandrart used to work in,Amsterdam,Amsterdam,Oslo,google/gemma-3-4b-pt, the area. The area is a nature reserve. The area is a nature reserve,the area. The area is a nature reserve. The area is a nature reserve,,False
cf_12343,12343,test,P937,Joachim von Sandrart,{} worked in the city of,Joachim von Sandrart worked in the city of,paraphrase_01,paraphrase_prompts,"He retired in 1900 and died on May 8, 1917. Joachim von Sandrart found employment in",Amsterdam,Amsterdam,Oslo,google/gemma-3-4b-pt," the court of the Elector of Brandenburg, where he was employed as a painter","the court of the Elector of Brandenburg, where he was employed as a painter",,False
cf_21085,21085,test,P495,Imarti,"{}, that was developed in","Imarti, that was developed in",paraphrase_00,paraphrase_prompts,"Differences from the DCF77 time code:
 The carrier frequency. Imarti was created in",India,India,Sweden,google/gemma-3-4b-pt, 1999 and the DCF77 was created in 1,1999 and the DCF77 was created in 1,,False
cf_21085,21085,test,P495,Imarti,"{}, that was developed in","Imarti, that was developed in",paraphrase_01,paraphrase_prompts,"Girih

Girih are lines (strapwork) that decorate the tiles. Imarti, that was formulated in",India,India,Sweden,google/gemma-3-4b-pt," the 16th century, is a type of tile that is used in","the 16th century, is a type of tile that is used in",,False
cf_10763,10763,test,P463,Syrian Football Association,{} is a part of the,Syrian Football Association is a part of the,paraphrase_00,paraphrase_prompts,It was translated into English in 1981. Syrian Football Association is affiliated with,FIFA,FIFA,PBS,google/gemma-3-4b-pt, the Asian Football Confederation and the FIFA. The Syrian national football team represents Syria in,the Asian Football Confederation and the FIFA. The Syrian national football team represents Syria in,,False
cf_10763,10763,test,P463,Syrian Football Association,{} is a part of the,Syrian Football Association is a part of the,paraphrase_01,paraphrase_prompts,"Of Political Science
 Dept. Syrian Football Association belongs to the organization of",FIFA,FIFA,PBS,google/gemma-3-4b-pt," the Syrian Football Association, which is the official body for the management of the game","the Syrian Football Association, which is the official body for the management of the game",,False
cf_4187,4187,test,P364,Magalir Mattum,The original language of {} is,The original language of Magalir Mattum is,paraphrase_00,paraphrase_prompts,"Chhitauna is a village in Jaunpur, Uttar Pradesh, India. The language of Magalir Mattum was",Tamil,Tamil,Indonesian,google/gemma-3-4b-pt, spoken in the village. The village is located in the Jaunpur district of,spoken in the village. The village is located in the Jaunpur district of,,False
cf_4187,4187,test,P364,Magalir Mattum,The original language of {} is,The original language of Magalir Mattum is,paraphrase_01,paraphrase_prompts,This took over the powers of the Frisian States. The original language of Magalir Mattum was,Tamil,Tamil,Indonesian,google/gemma-3-4b-pt, Tamil. The first Tamil film to be released in the United States was the ,Tamil. The first Tamil film to be released in the United States was the,Tamil,True
cf_17248,17248,test,P159,La Caixa,{} is based in,La Caixa is based in,paraphrase_00,paraphrase_prompts,"Yana
 Cuando Te Vas - feat. La Caixa, whose headquarters are in",Barcelona,Barcelona,Chicago,google/gemma-3-4b-pt," Barcelona, Spain.
 
 
 
 
 
 ","Barcelona, Spain.",,False
cf_17248,17248,test,P159,La Caixa,{} is based in,La Caixa is based in,paraphrase_01,paraphrase_prompts,and A.C. Reggiana 1919. The headquarters of La Caixa is in,Barcelona,Barcelona,Chicago,google/gemma-3-4b-pt," Barcelona, Spain.

The bank is a member of the European Banking Federation and","Barcelona, Spain.",,False
cf_3062,3062,test,P641,Chris Paul,"{}, the","Chris Paul, the",paraphrase_00,paraphrase_prompts,"Robert H. Michel (R)
 . Chris Paul is a professional",basketball,basketball,hockey,google/gemma-3-4b-pt," basketball player for the New Orleans Hornets. He was born on May 6,","basketball player for the New Orleans Hornets. He was born on May 6,",basketball,True
cf_3062,3062,test,P641,Chris Paul,"{}, the","Chris Paul, the",paraphrase_01,paraphrase_prompts,"Alexandria, Egypt, early 1st century. Chris Paul professionally plays the sport",basketball,basketball,hockey,google/gemma-3-4b-pt, of basketball. He is a point guard for the Los Angeles Clippers. He is,of basketball. He is a point guard for the Los Angeles Clippers. He is,,False
cf_21168,21168,test,P30,Mount Berlin,"{}, in","Mount Berlin, in",paraphrase_00,paraphrase_prompts,"1935)
 Dave McCoy, skier and businessman (b. Mount Berlin is a part of the continent of",Antarctica,Antarctica,Asia,google/gemma-3-4b-pt," North America. It is the third largest continent in the world, after Asia and","North America. It is the third largest continent in the world, after Asia and",,False
cf_21168,21168,test,P30,Mount Berlin,"{}, in","Mount Berlin, in",paraphrase_01,paraphrase_prompts,He contracted cholera and died of it. Mount Berlin belongs to the continent of,Antarctica,Antarctica,Asia,google/gemma-3-4b-pt, Africa. Mount Kilimanjaro is the highest mountain in Africa. Mount Kilimanj,Africa. Mount Kilimanjaro is the highest mountain in Africa. Mount Kilimanj,,False
cf_13874,13874,test,P127,Mona Lisa,{} is from,Mona Lisa is from,paraphrase_00,paraphrase_prompts,The subgenus was created in 1966 by Garnham. Mona Lisa's owner,France,France,Leonardo,google/gemma-3-4b-pt,", the late John W. Galbreath, was a longtime friend of the late",", the late John W. Galbreath, was a longtime friend of the late",,False
cf_13874,13874,test,P127,Mona Lisa,{} is from,Mona Lisa is from,paraphrase_01,paraphrase_prompts,"players
Category:NIFL Premiership players
Category:English Football League players Mona Lisa owner",France,France,Leonardo,google/gemma-3-4b-pt,: The Louvre Mona Lisa is a 16th-century oil painting by,: The Louvre Mona Lisa is a 16th-century oil painting by,,False
cf_16662,16662,test,P27,Massimiliano Fuksas,"{}, who is a citizen of","Massimiliano Fuksas, who is a citizen of",paraphrase_00,paraphrase_prompts,"Origin of Royal Forests 
 Royal properties since time immemorial. Massimiliano Fuksas, a citizen of",Italy,Italy,Greece,google/gemma-3-4b-pt," Rome, has been appointed to design the new Royal Palace of Milan. The project","Rome, has been appointed to design the new Royal Palace of Milan. The project",,False
cf_16662,16662,test,P27,Massimiliano Fuksas,"{}, who is a citizen of","Massimiliano Fuksas, who is a citizen of",paraphrase_01,paraphrase_prompts,"franchise, having dubbed over 800 episodes of the Yu-Gi-Oh! Massimiliano Fuksas, who has a citizenship from",Italy,Italy,Greece,google/gemma-3-4b-pt," Italy and France, is a well-known architect and designer. He is the","Italy and France, is a well-known architect and designer. He is the",Italy,True
cf_11856,11856,test,P103,Pierre Alcover,{} is a native speaker of,Pierre Alcover is a native speaker of,paraphrase_00,paraphrase_prompts,A white-handed gibbon female sings a duet with her mate. The mother tongue of Pierre Alcover is,French,French,English,google/gemma-3-4b-pt," Catalan, but he has lived in the United States for more than 20","Catalan, but he has lived in the United States for more than 20",,False
cf_11856,11856,test,P103,Pierre Alcover,{} is a native speaker of,Pierre Alcover is a native speaker of,paraphrase_01,paraphrase_prompts,"Music and lyrics
This melancholy song has fairly simple lyrics. Pierre Alcover, a native",French,French,English,google/gemma-3-4b-pt," of Perpignan, wrote the lyrics in 1920. The song","of Perpignan, wrote the lyrics in 1920. The song",,False
cf_597,597,test,P37,Canton of Fribourg,"In {}, the language spoken is","In Canton of Fribourg, the language spoken is",paraphrase_00,paraphrase_prompts,"Routledge, 1997. The official language of Canton of Fribourg is",German,German,French,google/gemma-3-4b-pt, French. The canton is located in the western part of Switzerland. The capital of,French. The canton is located in the western part of Switzerland. The capital of,,False
cf_597,597,test,P37,Canton of Fribourg,"In {}, the language spoken is","In Canton of Fribourg, the language spoken is",paraphrase_01,paraphrase_prompts,"She is also a regular in the onsen house ""Matsunoyu"". In Canton of Fribourg, they understand",German,German,French,google/gemma-3-4b-pt, the importance of a good night's sleep. The Canton of Fribourg,the importance of a good night's sleep. The Canton of Fribourg,,False
cf_11881,11881,test,P1303,Karl Engel,"{}, playing the","Karl Engel, playing the",paraphrase_00,paraphrase_prompts,"players
Category:Southampton F.C. Karl Engel plays",piano,piano,guitar,google/gemma-3-4b-pt," for Southampton F.C. in the 1930s.
",for Southampton F.C. in the 1930s.,,False
cf_11881,11881,test,P1303,Karl Engel,"{}, playing the","Karl Engel, playing the",paraphrase_01,paraphrase_prompts,The latter underwent treatments in health centers. Karl Engel performs on the,piano,piano,guitar,google/gemma-3-4b-pt," violin and viola.

The 2019-2020",violin and viola.,,False
cf_10120,10120,test,P131,"Redwood Meadows, Alberta",{} can be found in,"Redwood Meadows, Alberta can be found in",paraphrase_00,paraphrase_prompts,"Vreim, Halvor, Kjerringøy handelssted fra bokhylla.no. Redwood Meadows, Alberta is within",Alberta,Alberta,Texas,google/gemma-3-4b-pt, the boundaries of the Rocky Mountain House National Historic Site. The Rocky Mountain House National,the boundaries of the Rocky Mountain House National Historic Site. The Rocky Mountain House National,,False
cf_10120,10120,test,P131,"Redwood Meadows, Alberta",{} can be found in,"Redwood Meadows, Alberta can be found in",paraphrase_01,paraphrase_prompts,"He graduated in 1989 with a bachelor's degree in finance. Redwood Meadows, Alberta is located in",Alberta,Alberta,Texas,google/gemma-3-4b-pt," the province of Alberta, Canada. The population of Redwood Meadows is 1,","the province of Alberta, Canada. The population of Redwood Meadows is 1,",,False
cf_5906,5906,test,P37,World Health Organization,"In {}, an official language is","In World Health Organization, an official language is",paraphrase_00,paraphrase_prompts,In winter all of the trails are open for snowshoeing. The official language of World Health Organization is,French,French,Spanish,google/gemma-3-4b-pt, English. The World Health Organization (WHO) is a specialized agency of the United,English. The World Health Organization (WHO) is a specialized agency of the United,,False
cf_5906,5906,test,P37,World Health Organization,"In {}, an official language is","In World Health Organization, an official language is",paraphrase_01,paraphrase_prompts,"Near Provolt it passes from Jackson County to Josephine County. In World Health Organization, the language spoken is",French,French,Spanish,google/gemma-3-4b-pt," English. The population of the city is 1,000. The","English. The population of the city is 1,000. The",,False
cf_7018,7018,test,P495,Belisario,{} from,Belisario from,paraphrase_00,paraphrase_prompts,"3. Belisario, that was from",Italy,Italy,Japan,google/gemma-3-4b-pt," the 1980s.

  Reply

  * I’",the 1980s.,,False
cf_7018,7018,test,P495,Belisario,{} from,Belisario from,paraphrase_01,paraphrase_prompts,"The total area was 23.62 km². Belisario, that was developed in",Italy,Italy,Japan,google/gemma-3-4b-pt," the 1960s, is the most important area of the city","the 1960s, is the most important area of the city",,False
cf_11197,11197,test,P641,Danny Ainge,{} plays,Danny Ainge plays,paraphrase_00,paraphrase_prompts,"The two then elope. Danny Ainge, the",baseball,baseball,basketball,google/gemma-3-4b-pt," Celtics' general manager, is in the process of trying to trade for a player","Celtics' general manager, is in the process of trying to trade for a player",,False
cf_11197,11197,test,P641,Danny Ainge,{} plays,Danny Ainge plays,paraphrase_01,paraphrase_prompts,"It links Sacramento, California with Ocean City, Maryland. What sport does Danny Ainge play? They play",baseball,baseball,basketball,google/gemma-3-4b-pt, in the National Basketball Association (NBA). The Sacramento Kings are an American professional basketball,in the National Basketball Association (NBA). The Sacramento Kings are an American professional basketball,,False
cf_15934,15934,test,P37,Lieto,The official language of {} is,The official language of Lieto is,paraphrase_00,paraphrase_prompts,"Courier Forschungsinstitut Senckenberg 215: 55–65. In Lieto, an official language is",Finnish,Finnish,Chinese,google/gemma-3-4b-pt," spoken, but the majority of the population speaks a local dialect. The language is","spoken, but the majority of the population speaks a local dialect. The language is",,False
cf_15934,15934,test,P37,Lieto,The official language of {} is,The official language of Lieto is,paraphrase_01,paraphrase_prompts,"Both parties will send journalists at the same time. In Lieto, the language spoken is",Finnish,Finnish,Chinese,google/gemma-3-4b-pt," Lithuanian, and in the village of Šiauliai, the language spoken is","Lithuanian, and in the village of Šiauliai, the language spoken is",,False
cf_6291,6291,test,P101,Carl Ludwig,{}'s expertise is,Carl Ludwig's expertise is,paraphrase_00,paraphrase_prompts,He was also the first to hold both titles simultaneously. The domain of activity of Carl Ludwig is,physiology,physiology,physics,google/gemma-3-4b-pt," the field of physiology. He was the first to use the term ""physiology""","the field of physiology. He was the first to use the term ""physiology""",,False
cf_6291,6291,test,P101,Carl Ludwig,{}'s expertise is,Carl Ludwig's expertise is,paraphrase_01,paraphrase_prompts,"References

Category:Alcyonacea
Category:Animals described in 1902 Carl Ludwig's area of work is",physiology,physiology,physics,google/gemma-3-4b-pt," not known.
Category:Animals described in 1902
Category",not known.,,False
cf_7423,7423,test,P127,Grantland,{} owner,Grantland owner,paraphrase_00,paraphrase_prompts,"players
Category:Scarborough F.C. Grantland's owner",ESPN,ESPN,Yahoo,google/gemma-3-4b-pt,", John Malone, is a big fan of the show, and he's",", John Malone, is a big fan of the show, and he's",,False
cf_7423,7423,test,P127,Grantland,{} owner,Grantland owner,paraphrase_01,paraphrase_prompts,"First to take up this role was Manuëla Kemp. Grantland, from",ESPN,ESPN,Yahoo,google/gemma-3-4b-pt," the beginning, was a place where writers could be themselves.

The first time","the beginning, was a place where writers could be themselves.",,False
cf_4507,4507,test,P136,Darryl Jones,What does {} play? They play,What does Darryl Jones play? They play,paraphrase_00,paraphrase_prompts,"See above for further history of the titles. Darryl Jones, who plays",jazz,jazz,fantasy,google/gemma-3-4b-pt," bass for the Rolling Stones, is the son of the late jazz bassist Charles Ming","bass for the Rolling Stones, is the son of the late jazz bassist Charles Ming",,False
cf_4507,4507,test,P136,Darryl Jones,What does {} play? They play,What does Darryl Jones play? They play,paraphrase_01,paraphrase_prompts,There are flowers such as common spotted and fragrant orchids. Darryl Jones performs,jazz,jazz,fantasy,google/gemma-3-4b-pt," a variety of duties, including being the band's manager, tour manager,","a variety of duties, including being the band's manager, tour manager,",,False
cf_5077,5077,test,P641,Alex Rodriguez,{} is a professional,Alex Rodriguez is a professional,paraphrase_00,paraphrase_prompts,"Estado actual de los estudios sobre el Siglo de Oro. Alex Rodriguez, the",baseball,baseball,hockey,google/gemma-3-4b-pt," author of this book, is a professor of Spanish at the University of California,","author of this book, is a professor of Spanish at the University of California,",,False
cf_5077,5077,test,P641,Alex Rodriguez,{} is a professional,Alex Rodriguez is a professional,paraphrase_01,paraphrase_prompts,MIT Press. Alex Rodriguez professionally plays the sport,baseball,baseball,hockey,google/gemma-3-4b-pt, of baseball. He is a professional baseball player for the New York Yankees. He,of baseball. He is a professional baseball player for the New York Yankees. He,baseball,True
cf_2528,2528,test,P39,John Cuthbert Hedley,{} has the position of,John Cuthbert Hedley has the position of,paraphrase_00,paraphrase_prompts,"(1908), C.S.I. John Cuthbert Hedley holds the title of",bishop,bishop,cardinal,google/gemma-3-4b-pt, Chief Inspector of the Criminal Investigation Department of the Metropolitan Police. He is a man,Chief Inspector of the Criminal Investigation Department of the Metropolitan Police. He is a man,,False
cf_2528,2528,test,P39,John Cuthbert Hedley,{} has the position of,John Cuthbert Hedley has the position of,paraphrase_01,paraphrase_prompts,He is a recipient of several ASCAP awards. John Cuthbert Hedley holds the position of,bishop,bishop,cardinal,google/gemma-3-4b-pt," Chairman of the Board at Hedley & Co. Ltd.

He is also",Chairman of the Board at Hedley & Co. Ltd.,,False
cf_9692,9692,test,P495,Natarang,"{}, formulated in","Natarang, formulated in",paraphrase_00,paraphrase_prompts,"Retrieved on 9 September 2007.
 . Natarang was from",India,India,Canada,google/gemma-3-4b-pt," the village of Kothapalli in the district of Guntur.
 .",the village of Kothapalli in the district of Guntur.,,False
cf_9692,9692,test,P495,Natarang,"{}, formulated in","Natarang, formulated in",paraphrase_01,paraphrase_prompts,"References Natarang, that was developed in",India,India,Canada,google/gemma-3-4b-pt," 1999, is a software for the analysis of the results of","1999, is a software for the analysis of the results of",,False
cf_3314,3314,test,P364,Great Soviet Encyclopedia,The language of {} is,The language of Great Soviet Encyclopedia is,paraphrase_00,paraphrase_prompts,Landslides also occurred in the area. The original language of Great Soviet Encyclopedia is,Russian,Russian,Hebrew,google/gemma-3-4b-pt, Russian. The first edition of the Great Soviet Encyclopedia was published in 19,Russian. The first edition of the Great Soviet Encyclopedia was published in 19,Russian,True
cf_3314,3314,test,P364,Great Soviet Encyclopedia,The language of {} is,The language of Great Soviet Encyclopedia is,paraphrase_01,paraphrase_prompts,She died along with Margaret McLachlan. The original language of Great Soviet Encyclopedia was,Russian,Russian,Hebrew,google/gemma-3-4b-pt, Russian. The Great Soviet Encyclopedia (GSE) was a Soviet-era general,Russian. The Great Soviet Encyclopedia (GSE) was a Soviet-era general,Russian,True
cf_17687,17687,test,P17,Gurudwara Bangla Sahib,"{}, located in","Gurudwara Bangla Sahib, located in",paraphrase_00,paraphrase_prompts,The tender tank was copied from its original tank. Gurudwara Bangla Sahib is located in the country of,India,India,Latvia,google/gemma-3-4b-pt, India. The tank is located in the middle of the Gurudwara. The,India. The tank is located in the middle of the Gurudwara. The,India,True
cf_17687,17687,test,P17,Gurudwara Bangla Sahib,"{}, located in","Gurudwara Bangla Sahib, located in",paraphrase_01,paraphrase_prompts,"References 

Category:Populated places in Sirjan County Gurudwara Bangla Sahib, in",India,India,Latvia,google/gemma-3-4b-pt," New Delhi, India, is the most important Sikh gurdwara in the world","New Delhi, India, is the most important Sikh gurdwara in the world",,False
cf_17253,17253,test,P1303,Willie Dixon,"{}, performing on the","Willie Dixon, performing on the",paraphrase_00,paraphrase_prompts,"15 Valse (MS, 1861)
 Capricho no. Willie Dixon plays the",guitar,guitar,piano,google/gemma-3-4b-pt," blues on the harmonica.
 15 Valse (MS, 1",blues on the harmonica.,,False
cf_17253,17253,test,P1303,Willie Dixon,"{}, performing on the","Willie Dixon, performing on the",paraphrase_01,paraphrase_prompts,This confirms he has a sister. Willie Dixon plays the instrument,guitar,guitar,piano,google/gemma-3-4b-pt,".

The song is about a man who is in love with a woman who",.,,False
cf_1236,1236,test,P176,Squad 51,"{}, developed by","Squad 51, developed by",paraphrase_00,paraphrase_prompts,"(1995) Sonia's Daughters: Prostitutes and Their Regulation in Imperial Russia. Squad 51, produced by",Dodge,Dodge,Suzuki,google/gemma-3-4b-pt," the University of California, Berkeley, 1995.

(1","the University of California, Berkeley, 1995.",,False
cf_1236,1236,test,P176,Squad 51,"{}, developed by","Squad 51, developed by",paraphrase_01,paraphrase_prompts,"— Л: Художник РСФСР, 1983. Squad 51, created by",Dodge,Dodge,Suzuki,google/gemma-3-4b-pt," the artist in 1983, is a series of 51","the artist in 1983, is a series of 51",,False
cf_11035,11035,test,P176,Acura Legend,{} is produced by,Acura Legend is produced by,paraphrase_00,paraphrase_prompts,"B. T. Batsford Ltd, London, 1979. Acura Legend is developed by",Honda,Honda,Airbus,google/gemma-3-4b-pt, Honda in 1986. The Acura Legend is a mid-size,Honda in 1986. The Acura Legend is a mid-size,Honda,True
cf_11035,11035,test,P176,Acura Legend,{} is produced by,Acura Legend is produced by,paraphrase_01,paraphrase_prompts,"Retrieved May 22, 2005. Acura Legend is created by",Honda,Honda,Airbus,google/gemma-3-4b-pt, Honda. The Legend was the first Acura model to be sold in the United States,Honda. The Legend was the first Acura model to be sold in the United States,Honda,True
cf_20251,20251,test,P449,NFL on NBC,{} premiered on,NFL on NBC premiered on,paraphrase_00,paraphrase_prompts,"Union Pacific Railroad, UP - History of the UP logo. NFL on NBC was originally aired on",NBC,NBC,HBO,google/gemma-3-4b-pt, NBC from 1987 to 1993. The logo,NBC from 1987 to 1993. The logo,NBC,True
cf_20251,20251,test,P449,NFL on NBC,{} premiered on,NFL on NBC premiered on,paraphrase_01,paraphrase_prompts,"The second root, רפה, means being weak, powerless. NFL on NBC is to debut on",NBC,NBC,HBO,google/gemma-3-4b-pt," NBC on Sunday, September 11, 2016. The","NBC on Sunday, September 11, 2016. The",NBC,True
cf_4294,4294,test,P17,Saint-Jacques-de-la-Lande,"{}, which is located in","Saint-Jacques-de-la-Lande, which is located in",paraphrase_00,paraphrase_prompts,"Bartz promptly investigates, discovering Lenna lying unconscious from attack. Saint-Jacques-de-la-Lande, located in",France,France,Germany,google/gemma-3-4b-pt," the heart of the French Alps, is a charming village that offers a perfect blend","the heart of the French Alps, is a charming village that offers a perfect blend",,False
cf_4294,4294,test,P17,Saint-Jacques-de-la-Lande,"{}, which is located in","Saint-Jacques-de-la-Lande, which is located in",paraphrase_01,paraphrase_prompts,"Subsequently, his life became a long exile. Saint-Jacques-de-la-Lande is located in the country of",France,France,Germany,google/gemma-3-4b-pt," the Gauls, in the region of the Armorica, in the south of","the Gauls, in the region of the Armorica, in the south of",,False
cf_19570,19570,test,P190,Bangkok,The twin city of {} is,The twin city of Bangkok is,paraphrase_00,paraphrase_prompts,Zod appears in the television series Smallville. Bangkok is a twin city of,Jakarta,Jakarta,Philadelphia,google/gemma-3-4b-pt," the capital city of Thailand, Bangkok. The city is the capital of the province","the capital city of Thailand, Bangkok. The city is the capital of the province",,False
cf_19570,19570,test,P190,Bangkok,The twin city of {} is,The twin city of Bangkok is,paraphrase_01,paraphrase_prompts,"""Never go outside the expertise of your people."" What is the twin city of Bangkok? It is",Jakarta,Jakarta,Philadelphia,google/gemma-3-4b-pt, the city of Pattaya. Pattaya is a city in the province of Chonburi,the city of Pattaya. Pattaya is a city in the province of Chonburi,,False
cf_12344,12344,test,P37,Union of European Football Associations,"In {}, the language spoken is","In Union of European Football Associations, the language spoken is",paraphrase_00,paraphrase_prompts,In 1919 his family moved to Poland. The official language of Union of European Football Associations is,English,English,Hindi,google/gemma-3-4b-pt, English. The 1998 World Cup was the first to be held,English. The 1998 World Cup was the first to be held,English,True
cf_12344,12344,test,P37,Union of European Football Associations,"In {}, the language spoken is","In Union of European Football Associations, the language spoken is",paraphrase_01,paraphrase_prompts,"It's the Wolf! In Union of European Football Associations, they understand",English,English,Hindi,google/gemma-3-4b-pt," the importance of the Wolf.

The Wolf is a symbol of the Union of",the importance of the Wolf.,,False
cf_5054,5054,test,P276,Second Italo-Ethiopian War,Where is {}? It is located in,Where is Second Italo-Ethiopian War? It is located in,paraphrase_00,paraphrase_prompts,"Macmillan, 1982. Second Italo-Ethiopian War can be found in",Ethiopia,Ethiopia,Melbourne,google/gemma-3-4b-pt, the 1935-1936 period. The Italian invasion,the 1935-1936 period. The Italian invasion,,False
cf_5054,5054,test,P276,Second Italo-Ethiopian War,Where is {}? It is located in,Where is Second Italo-Ethiopian War? It is located in,paraphrase_01,paraphrase_prompts,Belgrano Norte service to Villa Rosa (Pilar Partido). Second Italo-Ethiopian War is located in,Ethiopia,Ethiopia,Melbourne,google/gemma-3-4b-pt," the city of Pilar, Buenos Aires Province, Argentina. The Italo-Ethiop","the city of Pilar, Buenos Aires Province, Argentina. The Italo-Ethiop",,False
cf_5316,5316,test,P39,Samuel Ruiz,{} has the position of,Samuel Ruiz has the position of,paraphrase_00,paraphrase_prompts,He lost the election by 643 votes to 296. Samuel Ruiz holds the position of,bishop,bishop,cardinal,google/gemma-3-4b-pt," Chairman at Grupo Financiero Banorte, S.A.B. de C","Chairman at Grupo Financiero Banorte, S.A.B. de C",,False
cf_5316,5316,test,P39,Samuel Ruiz,{} has the position of,Samuel Ruiz has the position of,paraphrase_01,paraphrase_prompts,"He also produced a compilation film adaptation, ""Higher measure."" Samuel Ruiz holds the title of",bishop,bishop,cardinal,google/gemma-3-4b-pt," ""Father of the Mexican Revolution."" He was born in 1878","""Father of the Mexican Revolution."" He was born in 1878",,False
cf_5925,5925,test,P364,Spanish Serenade,The original language of {} is,The original language of Spanish Serenade is,paraphrase_00,paraphrase_prompts,"Noting the denominator, . The original language of Spanish Serenade was",Spanish,Spanish,English,google/gemma-3-4b-pt, Spanish. The song was written by the Spanish composer Manuel de Falla. The,Spanish. The song was written by the Spanish composer Manuel de Falla. The,Spanish,True
cf_5925,5925,test,P364,Spanish Serenade,The original language of {} is,The original language of Spanish Serenade is,paraphrase_01,paraphrase_prompts,"Track listing

Charts

References

Category:1978 albums
Category:Ol' 55 (band) albums The language of Spanish Serenade was",Spanish,Spanish,English,google/gemma-3-4b-pt, a major influence on the music of the 1960s and ,a major influence on the music of the 1960s and,,False
cf_20471,20471,test,P106,R. H. Bruce Lockhart,The occupation of {} is,The occupation of R. H. Bruce Lockhart is,paraphrase_00,paraphrase_prompts,See List of Lepidoptera which feed on Prunus. R. H. Bruce Lockhart's profession is an,journalist,journalist,politician,google/gemma-3-4b-pt," enigma. He was a British diplomat, a spy, a writer, and a","enigma. He was a British diplomat, a spy, a writer, and a",,False
cf_20471,20471,test,P106,R. H. Bruce Lockhart,The occupation of {} is,The occupation of R. H. Bruce Lockhart is,paraphrase_01,paraphrase_prompts,Lepidoptera Heterocera (Tineae). The profession of R. H. Bruce Lockhart is,journalist,journalist,politician,google/gemma-3-4b-pt," that of a civil servant, and he has been in the Indian Civil Service for","that of a civil servant, and he has been in the Indian Civil Service for",,False
cf_5424,5424,test,P20,Josephus Nicolaus Laurenti,{} succumbed at,Josephus Nicolaus Laurenti succumbed at,paraphrase_00,paraphrase_prompts,"Paleontology 44, p. 389-429. Josephus Nicolaus Laurenti died at",Vienna,Vienna,Constantinople,google/gemma-3-4b-pt, the age of 80 on 10 April 1769,the age of 80 on 10 April 1769,,False
cf_5424,5424,test,P20,Josephus Nicolaus Laurenti,{} succumbed at,Josephus Nicolaus Laurenti succumbed at,paraphrase_01,paraphrase_prompts,The population density was 17.8 people per square mile (6.9/km²). Josephus Nicolaus Laurenti died in,Vienna,Vienna,Constantinople,google/gemma-3-4b-pt, 1803. The population density was 17.8 people,1803. The population density was 17.8 people,,False
cf_14341,14341,test,P1412,Shafi Inamdar,The language used by {} is,The language used by Shafi Inamdar is,paraphrase_00,paraphrase_prompts,They were coached by Igor Moskvin. Shafi Inamdar speaks,Hindi,Hindi,French,google/gemma-3-4b-pt," about the coach.

“He was a very strict coach. He was a",about the coach.,,False
cf_14341,14341,test,P1412,Shafi Inamdar,The language used by {} is,The language used by Shafi Inamdar is,paraphrase_01,paraphrase_prompts,He scored 26 points in Haukar's 73-71 victory over KR. Shafi Inamdar speaks the language,Hindi,Hindi,French,google/gemma-3-4b-pt, of basketball. He is a player who can play in any position on the court,of basketball. He is a player who can play in any position on the court,,False
