inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
18,1399,18,1399,2086.81640625,9,3771,11697,cf_11697,paraphrase_01,paraphrase_prompts,correct_correct,True,BMW 4 Series,P176,BMW,BMW,Dodge, the BMW Group. The BMW 4 Series is a 2-door coupe,the BMW Group. The BMW 4 Series is a 2-door coupe,BMW,"He told the President of the Keely Motor Company, A.R. BMW 4 Series is created by",{} is a product of,BMW 4 Series is a product of,0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1399,18,1399,2084.7578125,10,2255,11746,cf_11746,paraphrase_01,paraphrase_prompts,correct_wrong,True,Chevrolet Caprice,P176,Chevrolet,Chevrolet,IBM," the American company General Motors, is a full-size car. The Chevrolet Cap","the American company General Motors, is a full-size car. The Chevrolet Cap",,"This led to nature photography and, subsequently, to filmmaking. Chevrolet Caprice, created by","{}, produced by","Chevrolet Caprice, produced by",0.1599,0.2234,0.0635,493,300,193,"P176:168, P178:114, P27:99, P108:28, P127:27","Google Patents:2, Silvermont:2, Hwasong-5:2, GNU/Linux naming controversy:2, Windows Embedded:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,576.8016967773438,1,262,2081,cf_2081,paraphrase_00,paraphrase_prompts,correct_correct,True,IBM Network Control Program,P178,IBM,IBM,Boeing," IBM, is a software package that provides a comprehensive solution for managing and controlling network","IBM, is a software package that provides a comprehensive solution for managing and controlling network",,"Soviet Cup winner: 1989. IBM Network Control Program, a product developed by",{} was developed by,IBM Network Control Program was developed by,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,575.7538452148438,2,3190,20464,cf_20464,paraphrase_00,paraphrase_prompts,correct_wrong,False,iChat,P178,Apple,Apple,Square," Acrosoft, was acquired by Hyland Software in 2016","Acrosoft, was acquired by Hyland Software in 2016",,"In May 2016, the company sold Acrosoft to Hyland Software. iChat, a product developed by","{}, a product manufactured by","iChat, a product manufactured by",0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,564.6737670898438,3,288,11146,cf_11146,paraphrase_00,paraphrase_prompts,correct_correct,True,iPod shuffle,P178,Apple,Apple,Sega," Apple, is a small, portable music player that can be used to listen to","Apple, is a small, portable music player that can be used to listen to",,"0 !! iPod shuffle, a product created by","{}, created by","iPod shuffle, created by",0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,543.8780517578125,4,2123,17807,cf_17807,paraphrase_01,paraphrase_prompts,correct_wrong,False,Front Mission 3,P178,Square,Square,Google," Carnegie Vanguard's students, was awarded the 2011 National Science","Carnegie Vanguard's students, was awarded the 2011 National Science",,"Carnegie Vanguard's academics have been widely recognized in the country. Front Mission 3, a product created by",{} is a product of,Front Mission 3 is a product of,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,533.1943359375,5,3681,12794,cf_12794,paraphrase_01,paraphrase_prompts,correct_correct,True,IBM Parallel Sysplex,P178,IBM,IBM,Apple, IBM to provide a high-availability solution for large-scale computing environments. The,IBM to provide a high-availability solution for large-scale computing environments. The,IBM,":
M’ stába tâ dâ. IBM Parallel Sysplex was developed by",{} is developed by,IBM Parallel Sysplex is developed by,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,532.8262939453125,6,1333,12422,cf_12422,paraphrase_01,paraphrase_prompts,correct_correct,True,Renault 4P,P176,Renault,Renault,BMW," Renault in 1961, was a small car with a 4","Renault in 1961, was a small car with a 4",Renault,"(1951) On the Experimental Attainment of Optimum Conditions (with discussion). Renault 4P, produced by","{}, developed by","Renault 4P, developed by",0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,522.1727905273438,7,2127,14920,cf_14920,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Hwasong-5,P176,Iran,Iran,Honda," North Korea, is a three-stage solid-fuelled ballistic missile with a","North Korea, is a three-stage solid-fuelled ballistic missile with a",,"Seven of these are endemic. Hwasong-5, developed by",{} is developed by,Hwasong-5 is developed by,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,509.2741394042969,8,982,10819,cf_10819,paraphrase_00,paraphrase_prompts,correct_wrong,True,Lancia Ypsilon,P176,Fiat,Fiat,Chrysler," the Italian company Fiat, is a compact car with a 1.4-","the Italian company Fiat, is a compact car with a 1.4-",,"Optimality 
It is known that Grover's algorithm is optimal. Lancia Ypsilon, developed by",{} is created by,Lancia Ypsilon is created by,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,504.33697509765625,9,2126,14920,cf_14920,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Hwasong-5,P176,Iran,Iran,Honda," North Korea, is a long-range missile that can reach the United States.","North Korea, is a long-range missile that can reach the United States.",,"It is a biopic of Empress Elisabeth of Austria. Hwasong-5, created by",{} is developed by,Hwasong-5 is developed by,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,10787,18,10787,501.3927612304688,10,3680,12794,cf_12794,paraphrase_00,paraphrase_prompts,correct_correct,True,IBM Parallel Sysplex,P178,IBM,IBM,Apple," IBM, is a mainframe computer system that allows multiple IBM mainframe computers to share a","IBM, is a mainframe computer system that allows multiple IBM mainframe computers to share a",,"The track features Kate Havnevik on guest vocals and co-writing. IBM Parallel Sysplex, a product manufactured by",{} is developed by,IBM Parallel Sysplex is developed by,0.1004,0.1191,0.0188,217,160,57,"P176:119, P178:72, P108:23, P264:3","Shigeru Miyamoto:2, Ferrari 125 S:2, ColorSync:2, Ian Fraser, Baron Fraser of Lonsdale:2, Chevrolet Spark:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1394.892333984375,1,3806,2707,cf_2707,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Ingrian Finns,P103,Finnish,Finnish,Dutch," of the Finno-Ugric language family, which is related to the Hungarian","of the Finno-Ugric language family, which is related to the Hungarian",,Bocchi's classmate who loves sweets. Ingrian Finns spoke the language,"{}, a native","Ingrian Finns, a native",0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1373.28857421875,2,2488,820,cf_820,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Robert Naunton,P1412,English,English,Spanish, of the people. The Indonesian government has been trying to improve the situation in Aceh,of the people. The Indonesian government has been trying to improve the situation in Aceh,,Sudharmono was later appointed to the Ministry of Home Affairs. Robert Naunton speaks the language,{} writes in,Robert Naunton writes in,0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1355.4398193359375,3,836,21854,cf_21854,paraphrase_00,paraphrase_prompts,correct_wrong,False,Jean Lefebvre,P103,French,French,English, of the people and was able to communicate with them. The team was led by,of the people and was able to communicate with them. The team was led by,,The team finished with an overall record of 8–9. Jean Lefebvre spoke the language,The native language of {} is,The native language of Jean Lefebvre is,0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1338.204833984375,4,806,17877,cf_17877,paraphrase_00,paraphrase_prompts,correct_wrong,False,Muonio,P37,Finnish,Finnish,English, of the Sámi people to be the official language of the municipality. The Sá,of the Sámi people to be the official language of the municipality. The Sá,,"For her part, Pasabán remarked, ""I am confused. The law in Muonio declares the language",The official language of {} is,The official language of Muonio is,0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1306.95458984375,5,513,4593,cf_4593,paraphrase_01,paraphrase_prompts,correct_correct,True,Kalajoki,P37,Finnish,Finnish,Chinese," of the elderly to be Finnish.

The Kalajoki City Council has decided",of the elderly to be Finnish.,Finnish,An important step for the growing older population. The law in Kalajoki declares the language,The official language of {} is,The official language of Kalajoki is,0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1302.592529296875,6,1721,18907,cf_18907,paraphrase_01,paraphrase_prompts,correct_wrong,False,Boris Vian,P103,French,French,Dutch," of the street, and his work was a reflection of the world he lived in","of the street, and his work was a reflection of the world he lived in",,"It was later re-designated ""Company M"", and later, ""Company B"". Boris Vian spoke the language","{}, a native","Boris Vian, a native",0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1288.504638671875,7,1099,20030,cf_20030,paraphrase_01,paraphrase_prompts,correct_wrong,False,Mimie Mathy,P103,French,French,English," of the people of the region, and was a member of the Polish Academy of","of the people of the region, and was a member of the Polish Academy of",,The later being proposed for Zakłodzie and NWA 4301. Mimie Mathy spoke the language,The native language of {} is,The native language of Mimie Mathy is,0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1285.1123046875,8,1280,7190,cf_7190,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Nazi Boni,P103,French,French,Dutch," of the people, and he was a man of the people. He was a","of the people, and he was a man of the people. He was a",,(June 1992) Türkiye Futbol Federasyonu Yayınları. Nazi Boni spoke the language,"{}, speaker of","Nazi Boni, speaker of",0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1280.13037109375,9,332,19626,cf_19626,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Juan de Espinosa Medrano,P103,Spanish,Spanish,French," of the people of the area, and was able to communicate with them. The","of the people of the area, and was able to communicate with them. The",,Tweedie died on 22 March 1934 in Edinburgh. Juan de Espinosa Medrano spoke the language,"{}, speaker of","Juan de Espinosa Medrano, speaker of",0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
18,1652,18,1652,1279.717529296875,10,1685,16085,cf_16085,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Nyusha,P103,Russian,Russian,French," of the elves, and the elves were the first to speak the language of the","of the elves, and the elves were the first to speak the language of the",,"Accordingly, the German word Alpdruck (literally ""elf-oppression"") means ""nightmare"". Nyusha spoke the language",{} is a native speaker of,Nyusha is a native speaker of,0.0939,0.2025,0.1086,602,272,330,"P103:154, P37:152, P364:136, P1412:115, P407:37","World Health Organization:3, The Kathmandu Post:2, An Iceland Fisherman:2, Treaty of Kars:2, An Innocent Man:2",correct_vs_wrong,more_correct,test,google/gemma-3-4b-pt
